index,question,value,response,correct
28,What are the 2 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in tCO2eq?,"4327.0, 21490.0",prompt too long,False
29,What is the highest average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in TCO2eq?,21490.0,21382.0,False
30,Which companies have the 2 highest amounts of hazardous waste obtained by summing the values related to the years 2023 and 2022 (sorted in descending order) among the following companies in tons?,"otc_su, vivendi",154.0,False
31,What is the largest percentage of energy consumption from renewable sources in 2023 among the following companies?,62.9,prompt too long,False
32,What is the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in Million metric tons of CO2 equivalents?,133.03,3.03,False
33,Which companies have the top 2 highest values of average energy consumed in the last 2 years (sorted in ascending order) among the following companies in MWh?,"nasdaq_dasty, otc_su",1124327.0,False
34,What is the lowest total energy consumption over the last 2 years among the following companies in MWh?,564614,12241.0,False
35,Which company has the lowest total GHG emissions (both direct and indirect) in the last 2 years among the following companies in tCO2eq?,axa,prompt too long,False
36,What is the highest average amount of waste generated in the years 2023 and 2022 among the following companies in tonnes?,10697.5,11388.0,False
37,Which company has the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in Million metric tons of CO2 equivalents?,otc_esocf,3.03,False
38,What is the highest average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in tCO2e?,38378.5,43664.0,False
39,Which company has the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,axa,prompt too long,False
40,Which companies have the 2 highest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in descending order) among the following companies in tCO2eq?,"axa, vivendi","121337.0, 118791.0",False
41,What is the average amount of hazardous waste obtained by summing the values related to the years 2023 and 2022 among the following companies in kt?,25.7,24.5,False
42,What is the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,5.72,prompt too long,False
43,Which company has the highest change in the percentage consumption of energy from renewable sources between the years 2023 and 2022 for the following companies?,otc_dpsgy,0.00714,False
44,Which company has the highest total emissions (both direct and indirect) of GHG generated in 2023 among the following companies in million mt CO2e?,otc_rwnef,rwnef,False
45,What is the highest total emissions (both direct and indirect) of GHG generated in 2023 among the following companies in million mt CO2e?,83.7,3.03,False
46,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,17.59,2.58345,False
47,Which companies have the top 2 highest values of average energy consumed in the last 4 years (sorted in descending order) among the following companies in TWh?,"nyse_tte, otc_su",prompt too long,False
48,What are the top 2 lowest water consumption values (in ascending order) obtained by summing the 2023 and 2022 consumption for the following companies in millions of m3?,"9.89, 80.6",21.1,False
49,Which company has the maximum average percentage consumption of energy from renewable sources in the years 2023 and 2022 among the following companies?,prosiebensat1-media,0.23077,False
50,Which company has the lowest percentage variation of waste generated from 2022 to 2023 among the following companies?,nyse_tte,0.38633,False
51,Which company has the highest total emissions (both direct and indirect) of GHG generated in 2023 among the following companies in MtCO2eq?,otc_esocf,3.03,False
52,What is the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in tCO2e?,109300000.0,85441.0,False
53,Which company has the highest average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in tCO2-eq?,otc_bayzf,1.91,False
54,What is the average percentage variation of direct GHG emissions from 2022 to 2023 among the following companies?,0.7,0.00694,False
55,Which companies have the 2 highest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in descending order) among the following companies in tons CO2e?,"nyse_az, otc_adddf","21779.0, 21856.0",False
56,What is the highest water consumption calculated as the average of the 2023 and 2022 consumption for the following companies in million cubic meters?,6.72,5780000.0,False
57,Which company has the highest total emissions (both direct and indirect) of GHG generated in 2023 among the following companies in tCO2e?,munich-re,munich-re,True
58,What are the top 2 highest values of average energy consumed in the last 3 years (sorted in ascending order) among the following companies in MWh?,"1217031.33, 96302762.23",prompt too long,False
59,What is the largest percentage variation in energy consumption from 2023 to 2022 among the following companies?,7.64,0.0699,False
60,Which company has the maximum average percentage consumption of energy from renewable sources in the years 2023 and 2022 among the following companies?,otc_su,prompt too long,False
61,Which companies have the 2 highest percentages of hazardous waste generated in 2023 (sorted in descending order) among the following companies?,"vivendi, heidelberg-materials",26.0,False
62,What are the 2 lowest amounts of hazardous waste obtained by summing the values related to the years 2023 and 2022 (sorted in ascending order) among the following companies in kt?,"15.66, 378.0",536.0,False
63,What is the lowest total energy consumption over the last 4 years among the following companies in MWh?,4867939.0,prompt too long,False
64,What is the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in tCO2e?,7799933.0,7799933.0,True
65,What is the total energy consumption generated by the following companies in the last 2 years in million kWh?,69615.35,60638.0,False
66,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,1.24,0.38551,False
67,What is the maximum average percentage consumption of energy from renewable sources in the years 2023 and 2022 among the following companies?,66.59,0.23181,False
68,What is the average percentage of energy consumption from renewable sources in 2023 among the following companies?,5.0,0.07443,False
69,Which company has the highest average energy consumed in the last 2 years among the following companies in TWh?,nyse_tte,147.4,False
70,What are the top 2 highest values of average energy consumed in the last 2 years (sorted in descending order) among the following companies in TJ?,"338421.5, 1016.31",347068.0,False
71,What is the highest total emissions (both direct and indirect) of GHG generated in 2023 among the following companies in tCO2e?,248676.0,186894.0,False
72,What is the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,32.84,0.87443,False
73,What is the average amount of hazardous waste obtained by summing the values related to the years 2023 and 2022 among the following companies in kt?,196.83,8136.0,False
74,Which company has the largest percentage of energy consumption from renewable sources in 2022 among the following companies?,prosiebensat1-media,0.63064,False
75,Which company has the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,nyse_az,0.57303,False
76,What are the 2 highest amounts of hazardous waste obtained by summing the values related to the years 2023 and 2022 (sorted in descending order) among the following companies in kt?,"378.0, 15.66",11422.0,False
77,Which company has the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,otc_rwnef,0.27163,False
78,What is the total energy consumption generated by the following companies in the last 2 years in GWh?,26058.61,24494.0,False
79,What is the lowest total energy consumption over the last 3 years among the following companies in MWh?,3651094.0,prompt too long,False
80,What is the average percentage variation in energy consumption from 2023 to 2022 among the following companies?,10.18,0.09836,False
81,What is the total energy consumption generated by the following companies in the last 2 years in MWh?,220334.0,68444.0,False
82,What are the top 2 highest values of average energy consumed in the last 2 years (sorted in ascending order) among the following companies in TWh?,"0.28, 161.5",157.0,False
83,Which companies have the top 2 lowest water consumption values (in ascending order) obtained by summing the 2023 and 2022 consumption for the following companies in m3?,"munich-re, otc_bamgf",11148741.0,False
84,Which company has the highest total emissions (both direct and indirect) of GHG generated in 2023 among the following companies in tCO2e?,nyse_az,231142.0,False
85,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,10.52,0.24114,False
86,Which companies have the top 2 highest values of average energy consumed in the last 2 years (sorted in descending order) among the following companies in GWh?,"deutsche-telekom-ag, munich-re","12843.0, 13323.0",False
87,What is the lowest total GHG emissions (both direct and indirect) in the last 2 years among the following companies in million mt CO2e?,0.96,prompt too long,False
88,What is the average percentage of hazardous waste generated in 2022 among the following companies?,13.99,0.02551,False
89,What is the average percentage of energy consumption from renewable sources in 2022 among the following companies?,47.2,10.6,False
90,Which companies have the top 2 highest values of average energy consumed in the last 3 years (sorted in ascending order) among the following companies in TJ?,"otc_dpsgy, heidelberg-materials",329775.0,False
91,Which companies have the 2 highest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in descending order) among the following companies in Million metric tons of CO2 equivalents?,"otc_bayzf, munich-re",1.91,False
92,Which company has the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,nyse_az,0.87444,False
93,What is the highest average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in tCO2-eq?,1900000.0,1.89,False
94,What is the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,286.57,0.38553,False
95,What is the largest percentage variation in energy consumption from 2023 to 2022 among the following companies?,13.95,1.09794,False
96,"What is the average total water consumption across the following companies, calculated as the sum of their 2023 and 2022 consumption in m3?",40754863.5,42.6,False
97,Which company has the lowest percentage variation of waste generated from 2022 to 2023 among the following companies?,otc_crerf,0.38743,False
98,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,26.56,0.57823,False
99,What is the highest average energy consumed in the last 4 years among the following companies in GWh?,154500.0,13253.0,False
100,What is the highest average energy consumed in the last 3 years among the following companies in TWh?,157.0,329775.0,False
101,What is the average percentage of energy consumption from renewable sources in 2022 among the following companies?,36.34,0.21994,False
102,What are the top 2 highest values of average energy consumed in the last 2 years (sorted in ascending order) among the following companies in MWh?,"33175.0, 1162801.5",4438.0,False
103,What are the 2 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in tons CO2e?,"21490.0, 21817.5",prompt too long,False
104,Which company has the highest total emissions (both direct and indirect) of GHG generated in 2023 among the following companies in tons CO2e?,otc_adddf,prompt too long,False
105,Which company has the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,otc_esocf,0.57624,False
106,What is the highest average amount of waste generated in the years 2023 and 2022 among the following companies in tonnes?,873133.5,771162.0,False
107,What are the 2 highest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in descending order) among the following companies in million mt CO2e?,"73.65, 0.03",85.4,False
108,Which company has the highest average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in TCO2eq?,axa,10291.0,False
109,What is the highest average amount of waste generated in the years 2023 and 2022 among the following companies in t?,873133.5,775459.0,False
110,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,30.71,0.51273,False
111,What are the 2 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in tCO2-eq?,"4327.0, 21817.5",4178.0,False
112,What is the average percentage variation in energy consumption from 2023 to 2022 among the following companies?,9.47,0.05464,False
113,What is the average percentage of hazardous waste generated in 2023 among the following companies?,7.01,0.02444,False
114,Which company has the largest percentage of energy consumption from renewable sources in 2023 among the following companies?,otc_su,prompt too long,False
115,What is the largest percentage variation in energy consumption from 2023 to 2022 among the following companies?,20.01,10.8722,False
116,Which company has the highest water consumption calculated as the average of the 2023 and 2022 consumption for the following companies in million cubic meters?,otc_bayzf,5417428.0,False
117,What is the average percentage of hazardous waste generated in 2022 among the following companies?,16.07,0.02444,False
118,What is the average percentage variation in energy consumption from 2023 to 2022 among the following companies?,1.07,0.00717,False
119,Which company has the lowest total energy consumption over the last 4 years among the following companies in MWh?,otc_su,prompt too long,False
120,What are the top 2 highest water consumption values (in descending order) obtained by summing the 2023 and 2022 consumption for the following companies in m3?,"20400000.0, 9889305.0",11.5,False
121,Which company has the highest percentage of hazardous waste generated in 2022 among the following companies?,vivendi,0.07573,False
122,What is the highest average energy consumed in the last 2 years among the following companies in MWh?,1162801.5,1124327.0,False
123,Which company has the largest percentage variation in energy consumption from 2023 to 2022 among the following companies?,nasdaq_dasty,1.0,False
124,What is the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,33.47,0.57303,False
125,What is the highest water consumption calculated as the average of the 2023 and 2022 consumption for the following companies in m3?,6720000.0,476997.0,False
126,What is the highest water consumption calculated as the average of the 2023 and 2022 consumption for the following companies in millions of cu.m?,10.2,12.2,False
127,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,0.84,0.21467,False
128,What is the highest average energy consumed in the last 2 years among the following companies in TWh?,161.5,181.0,False
129,What is the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in Million metric tons of CO2 equivalents?,12.75,3.03,False
130,What is the total energy consumption generated by the following companies in the last 2 years in MWh?,2479587,2314746.0,False
131,Which company has the highest average amount of waste generated in the years 2023 and 2022 among the following companies in kt?,heidelberg-materials,11388.0,False
132,What is the largest percentage of energy consumption from renewable sources in 2022 among the following companies?,84.0,0.2219,False
133,What is the lowest total GHG emissions (both direct and indirect) in the last 2 years among the following companies in tCO2e?,6279575.0,26.51,False
134,What is the highest percentage of hazardous compared to non-hazardous waste produced in 2022 among the following companies?,6.56,0.1222,False
135,What is the highest percentage of hazardous waste generated in 2023 among the following companies?,38.77,0.25541,False
136,What is the highest change in the percentage consumption of energy from renewable sources between the years 2023 and 2022 for the following companies?,1.9,0.1,False
137,Which company has the highest percentage of hazardous waste generated in 2023 among the following companies?,vivendi,0.07573,False
138,What is the largest percentage of energy consumption from renewable sources in 2022 among the following companies?,66.12,0.63064,False
139,What are the top 2 highest values of average energy consumed in the last 2 years (sorted in ascending order) among the following companies in MWh?,"76992.0, 1162801.5",108263.0,False
140,Which company has the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,otc_rwnef,prompt too long,False
141,What are the top 2 highest values of average energy consumed in the last 3 years (sorted in ascending order) among the following companies in TJ?,"120042.0, 346689.67",329775.0,False
142,Which company has the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in Million metric tons of CO2 equivalents?,otc_bayzf,nasdaq_dasty,False
143,Which company has the largest percentage variation in energy consumption from 2023 to 2022 among the following companies?,munich-re,1.0,False
144,What is the lowest percentage variation of waste generated from 2022 to 2023 among the following companies?,14.31,0.14358,False
145,What is the lowest percentage variation of waste generated from 2022 to 2023 among the following companies?,4.62,0.36618,False
146,Which company has the highest average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in million mt CO2e?,otc_rwnef,81.15,False
147,Which companies have the top 2 highest values of average energy consumed in the last 3 years (sorted in ascending order) among the following companies in MWh?,"otc_su, heidelberg-materials",prompt too long,False
148,Which companies have the 2 lowest percentages of hazardous waste generated in 2022 (sorted in ascending order) among the following companies?,"otc_su, nyse_tte",7573.0,False
149,Which companies have the top 2 highest values of average energy consumed in the last 2 years (sorted in ascending order) among the following companies in MWh?,"prosiebensat1-media, otc_su",1216845.0,False
150,What are the 2 highest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in descending order) among the following companies in tons CO2e?,"31363.5, 21817.5",21856.0,False
151,Which companies have the 2 lowest percentages of hazardous waste generated in 2022 (sorted in ascending order) among the following companies?,"heidelberg-materials, otc_su","7573.0, 8091.0",False
152,Which companies have the top 2 highest values of average energy consumed in the last 2 years (sorted in ascending order) among the following companies in TWh?,"munich-re, nyse_tte","157.0, 166.0",False
153,What is the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,74.7,0.58671,False
154,Which company has the highest percentage of hazardous compared to non-hazardous waste produced in 2023 among the following companies?,nyse_tte,tte,False
155,Which company has the highest average energy consumed in the last 3 years among the following companies in TWh?,nyse_tte,101.0,False
156,Which companies have the 2 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in tCO2eq?,"nasdaq_dasty, axa",prompt too long,False
157,Which companies have the top 2 highest values of average energy consumed in the last 4 years (sorted in descending order) among the following companies in GWh?,"nyse_tte, deutsche-telekom-ag","12843.0, 13323.0, 13253.0, 12241.0, 9324.0",False
158,What is the lowest total GHG emissions (both direct and indirect) in the last 2 years among the following companies in tCO2e?,540925.0,1.91,False
159,Which company has the highest percentage of hazardous compared to non-hazardous waste produced in 2022 among the following companies?,otc_su,0.1282,False
160,What is the highest percentage of hazardous waste generated in 2022 among the following companies?,6.16,0.24,False
161,What is the smallest percentage variation in water consumption from 2022 to 2023 among the following companies?,1.8,-21.7,False
162,Which companies have the top 2 highest values of average energy consumed in the last 2 years (sorted in descending order) among the following companies in GWh?,"munich-re, prosiebensat1-media",108722.0,False
163,What is the highest average amount of waste generated in the years 2023 and 2022 among the following companies in kt?,714.8,11388.0,False
164,What is the highest average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in million mt CO2e?,73.65,85.4,False
165,What is the average percentage variation in energy consumption from 2023 to 2022 among the following companies?,5.2,0.01509,False
166,Which company has the highest average energy consumed in the last 2 years among the following companies in MWh?,otc_su,114137.0,False
167,What is the highest total emissions (both direct and indirect) of GHG generated in 2023 among the following companies in tons CO2e?,6059047.0,prompt too long,False
168,Which companies have the 2 highest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in descending order) among the following companies in million mt CO2e?,"otc_rwnef, nyse_az",85.4,False
169,Which company has the highest average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in tCO2e?,munich-re,43664.0,False
170,Which company has the highest percentage of hazardous compared to non-hazardous waste produced in 2023 among the following companies?,vivendi,0.16271,False
171,What is the highest percentage of hazardous compared to non-hazardous waste produced in 2022 among the following companies?,35.09,0.16284,False
172,Which companies have the 2 highest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in descending order) among the following companies in tCO2e?,"nyse_az, vivendi","10291.0, 11228.0",False
173,What is the highest average energy consumed in the last 2 years among the following companies in MWh?,12747000.0,84494.0,False
174,Which company has the lowest total energy consumption over the last 3 years among the following companies in MWh?,otc_su,prompt too long,False
175,Which company has the largest percentage of energy consumption from renewable sources in 2023 among the following companies?,prosiebensat1-media,0.63064,False
176,What are the 2 highest amounts of hazardous waste obtained by summing the values related to the years 2023 and 2022 (sorted in descending order) among the following companies in tons?,"15664, 3751",10549.0,False
177,Which company has the lowest total GHG emissions (both direct and indirect) in the last 2 years among the following companies in million mt CO2e?,otc_adddf,rwnef,False
178,Which company has the lowest total energy consumption over the last 2 years among the following companies in MWh?,munich-re,12843.0,False
179,Which company has the highest average amount of waste generated in the years 2023 and 2022 among the following companies in tonnes?,otc_bamgf,671.0,False
180,What is the highest change in the percentage consumption of energy from renewable sources between the years 2023 and 2022 for the following companies?,2.16,0.07473,False
181,What are the 2 lowest amounts of hazardous waste obtained by summing the values related to the years 2023 and 2022 (sorted in ascending order) among the following companies in tons?,"3751.0, 47652.0",11.0,False
182,Which company has the lowest total GHG emissions (both direct and indirect) in the last 2 years among the following companies in tCO2e?,nyse_az,bayzf,False
183,Which companies have the top 2 highest water consumption values (in descending order) obtained by summing the 2023 and 2022 consumption for the following companies in millions of m3?,"otc_esocf, otc_bayzf",70.6,False
184,"What is the average total water consumption across the following companies, calculated as the sum of their 2023 and 2022 consumption in millions of cu.m?",16.92,14.7,False
185,Which company has the largest percentage of energy consumption from renewable sources in 2022 among the following companies?,nasdaq_dasty,0.2219,False
186,What are the top 2 highest values of average energy consumed in the last 4 years (sorted in descending order) among the following companies in TWh?,"154.5, 1.22",prompt too long,False
187,Which companies have the 2 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in million mt CO2e?,"munich-re, otc_rwnef",294.76,False
188,What are the top 2 highest values of average energy consumed in the last 2 years (sorted in descending order) among the following companies in GWh?,"12747.0, 282.31",12843.0,False
189,Which company has the highest percentage of hazardous waste generated in 2023 among the following companies?,nyse_tte,0.288,False
190,What is the highest percentage of hazardous compared to non-hazardous waste produced in 2023 among the following companies?,8.61,0.16284,False
191,What are the 2 lowest percentages of hazardous waste generated in 2022 (sorted in ascending order) among the following companies?,"2.0, 6.16",0.00769,False
192,What are the top 2 lowest water consumption values (in ascending order) obtained by summing the 2023 and 2022 consumption for the following companies in m3?,"909727, 9889305",11148141.0,False
193,What is the highest water consumption calculated as the average of the 2023 and 2022 consumption for the following companies in m3?,10200000.0,12.2,False
194,What is the lowest percentage variation of waste generated from 2022 to 2023 among the following companies?,12.13,-0.11936,False
195,What is the largest percentage of energy consumption from renewable sources in 2023 among the following companies?,67.06,0.63064,False
196,What are the top 2 highest values of average energy consumed in the last 2 years (sorted in descending order) among the following companies in GWh?,"282.31, 33.17",44.43,False
197,What are the 2 highest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in descending order) among the following companies in tCO2e?,"31363.5, 10759.5",10291.0,False
198,Which company has the largest percentage variation in energy consumption from 2023 to 2022 among the following companies?,nyse_tte,0.03313,False
199,Which companies have the top 2 highest values of average energy consumed in the last 2 years (sorted in descending order) among the following companies in TJ?,"heidelberg-materials, munich-re",363226.0,False
200,Which company has the highest average amount of waste generated in the years 2023 and 2022 among the following companies in tonnes?,vivendi,587.0,False
201,What are the top 2 highest water consumption values (in descending order) obtained by summing the 2023 and 2022 consumption for the following companies in millions of m3?,"80.6, 13.44",76.2,False
202,What are the 2 highest percentages of hazardous waste generated in 2023 (sorted in descending order) among the following companies?,"38.77, 7.92",0.22422,False
203,What are the 2 lowest percentages of hazardous waste generated in 2022 (sorted in ascending order) among the following companies?,"6.16, 35.34",0.07466,False
204,Which company has the lowest total GHG emissions (both direct and indirect) in the last 2 years among the following companies in tCO2e?,munich-re,otc_esocf,False
205,What is the average percentage variation in energy consumption from 2023 to 2022 among the following companies?,4.02,0.04834,False
206,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,179.55,0.18167,False
207,Which company has the highest water consumption calculated as the average of the 2023 and 2022 consumption for the following companies in m3?,otc_bamgf,5144477.0,False
208,Which company has the highest average energy consumed in the last 4 years among the following companies in GWh?,nyse_tte,13253.0,False
209,What are the top 2 highest values of average energy consumed in the last 4 years (sorted in descending order) among the following companies in GWh?,"154500.0, 12915.0",13253.0,False
210,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,1.86,0.81463,False
211,What is the lowest total GHG emissions (both direct and indirect) in the last 2 years among the following companies in million mt CO2e?,13.86,5894811.0,False
212,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,173.81,0.21833,False
213,Which companies have the 2 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in tCO2eq?,"vivendi, axa","21382.0, 258541.0",False
214,Which companies have the 2 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in tCO2-eq?,"nasdaq_dasty, otc_adddf","4178.0, 821.0",False
215,What is the highest total emissions (both direct and indirect) of GHG generated in 2023 among the following companies in tCO2e?,3086777,153910.0,False
216,What is the average percentage variation of direct GHG emissions from 2022 to 2023 among the following companies?,3.85,0.00694,False
217,Which companies have the 2 lowest amounts of hazardous waste obtained by summing the values related to the years 2023 and 2022 (sorted in ascending order) among the following companies in tons?,"vivendi, heidelberg-materials",11.0,False
218,What is the average percentage of energy consumption from renewable sources in 2023 among the following companies?,10.52,17.81702,False
219,Which company has the smallest percentage variation in water consumption from 2022 to 2023 among the following companies?,otc_bayzf,21.7,False
220,Which company has the highest percentage of hazardous compared to non-hazardous waste produced in 2022 among the following companies?,vivendi,0.16284,False
221,Which company has the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in tCO2e?,otc_adddf,7799933.0,False
222,Which companies have the top 2 lowest water consumption values (in ascending order) obtained by summing the 2023 and 2022 consumption for the following companies in millions of m3?,"otc_bamgf, otc_esocf",83.2,False
223,What is the largest percentage variation in energy consumption from 2023 to 2022 among the following companies?,5.42,0.02355,False
224,Which companies have the 2 highest percentages of hazardous waste generated in 2023 (sorted in descending order) among the following companies?,"nyse_tte, vivendi","288.0, 198.0",False
225,Which company has the highest change in the percentage consumption of energy from renewable sources between the years 2023 and 2022 for the following companies?,heidelberg-materials,0.042,False
226,What are the 2 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in million mt CO2e?,"0.04, 73.65",43664.0,False
227,What is the lowest total energy consumption over the last 2 years among the following companies in GWh?,66.35,213698.0,False
228,What are the 2 highest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in descending order) among the following companies in tCO2eq?,"21490.0, 10759.5",21382.0,False
229,What is the highest percentage of hazardous waste generated in 2022 among the following companies?,25.97,0.24,False
230,What are the 2 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in tCO2eq?,"10759.5, 21490.0",21382.0,False
